Days_Count,population,Area,Density,count
8,8,5,1.6,154
8,8,12,0.6610778727274554,360
2,8,10,0.8,35
9,8,9,0.8712995456928133,233
6,8,15,0.5333333333333333,265
5,8,15,0.5333333333333333,277
7,8,5,1.6,122
6,8,15,0.5333333333333333,311
3,8,11,0.722331919398127,80
2,8,5,1.5614289274402537,44
9,8,6,1.3574973152437373,255
7,8,5,1.6,136
5,8,15,0.5333333333333333,269
5,8,5,1.6,91
7,8,15,0.5333333333333333,296
5,8,10,0.8,193
7,8,6,1.3555805514735813,197
7,8,10,0.8,341
2,8,7,1.2422379675961315,31
3,8,10,0.8,79
8,8,5,1.6,152
6,8,5,1.6,124
6,8,5,1.6,134
4,8,5,1.6,86
7,8,5,1.6,165
7,8,10,0.8,251
8,8,5,1.5444761717151332,203
6,8,10,0.8,309
6,8,5,1.6,167
8,8,11,0.698500455072912,285
5,8,15,0.5333333333333333,277
5,8,5,1.6,132
5,8,9,0.9552596799059031,235
6,8,11,0.7440081163485497,310
5,8,11,0.7187522295738558,220
6,8,5,1.6,122
6,8,5,1.6,125
6,8,15,0.5333333333333333,307
5,8,5,1.6,146
2,8,8,1.2308269583596956,42
7,8,10,0.7934960535626441,342
7,8,5,1.6,170
7,8,10,0.8,278
5,8,5,1.6,131
3,8,10,0.8,79
7,8,14,0.5539314158630948,307
4,8,10,0.8,144
7,8,5,1.6,168
7,8,13,0.5960507197592012,277
5,8,14,0.5799569672694433,216
6,8,5,1.6,151
5,8,15,0.5333333333333333,269
6,8,9,0.9170991937297993,165
8,8,11,0.7019908207222583,297
6,8,5,1.5454621524916052,101
5,8,10,0.7931168248134702,231
6,8,15,0.5333333333333333,304
6,8,14,0.5431693035762203,257
6,8,12,0.6798745429053379,209
7,8,5,1.6,107
5,8,5,1.6,133
10,8,6,1.3505470935317925,278
8,8,7,1.1950865097278047,206
6,8,15,0.5333333333333333,308
7,8,10,0.771822750863535,341
4,8,10,0.8,144
7,8,5,1.6,168
5,8,6,1.2956703639182638,120
6,8,13,0.6266130420271592,207
6,8,15,0.5333333333333333,305
6,8,5,1.6,134
7,8,5,1.6,146
3,8,7,1.232159660984544,103
6,8,15,0.5333333333333333,322
5,8,5,1.5958930537358138,121
4,8,5,1.5537755512029068,114
6,8,5,1.6,106
7,8,10,0.8,282
2,8,6,1.4086559166272596,29
5,8,15,0.5333333333333333,243
7,8,15,0.5333333333333333,265
8,8,13,0.6142067060180255,250
6,8,5,1.6,171
5,8,6,1.3537290733553056,145
5,8,15,0.5333333333333333,264
8,8,12,0.6641540991600561,307
2,8,15,0.5333333333333333,40
7,8,15,0.5333333333333333,292
7,8,10,0.8,165
5,8,5,1.6,147
7,8,10,0.8,251
7,8,5,1.6,136
2,8,9,1.1455110571836038,43
8,8,5,1.6,153
9,8,10,0.7697611240641244,388
7,8,15,0.5333333333333333,343
10,8,14,0.20938984200189437,410
7,8,15,0.5333333333333333,359
5,8,5,1.6,111
3,8,5,1.4620303164534996,104
3,8,8,1.0131084955508785,102
6,8,5,1.6,122
5,8,14,0.5362750038476393,229
3,8,12,0.689025600485397,117
8,8,10,0.8,309
7,8,15,0.5333333333333333,325
9,8,10,0.8,308
10,8,13,0.24245412971043434,409
6,8,5,1.6,171
6,8,15,0.5333333333333333,278
6,8,5,1.6,171
5,8,15,0.5333333333333333,264
8,8,15,0.5333333333333333,358
6,8,5,1.6,122
2,8,10,0.8,33
6,8,5,1.6,122
5,8,15,0.5333333333333333,277
5,8,10,0.7707370136859991,269
9,8,7,1.1616324088210457,233
6,8,15,0.5333333333333333,305
4,8,5,1.6,89
6,8,10,0.7738446451242015,251
2,8,7,1.2094070903825775,31
5,8,15,0.5333333333333333,231
7,8,15,0.5333333333333333,338
8,8,13,0.6033714460299201,358
5,8,12,0.6730618321683289,269
7,8,15,0.5333333333333333,357
7,8,8,1.1155810228560283,165
3,8,15,0.5333333333333333,86
5,8,11,0.7426710783565486,235
5,8,15,0.5333333333333333,263
7,8,10,0.8,341
6,8,15,0.5333333333333333,265
6,8,15,0.5333333333333333,311
5,8,13,0.6164974117102554,233
8,8,10,0.8,210
6,8,15,0.5333333333333333,279
7,8,10,0.8,251
6,8,15,0.5333333333333333,304
5,8,10,0.8,190
3,8,12,0.6563939905665958,99
7,8,10,0.8,279
7,8,11,0.709161045921542,251
5,8,10,0.8,235
8,8,11,0.7031119152445886,358
3,8,8,1.1088531321919506,102
7,8,15,0.5333333333333333,279
7,8,10,0.8,251
2,8,15,0.5333333333333333,40
8,8,15,0.5333333333333333,363
4,8,5,1.6,65
6,8,10,0.8,231
7,8,10,0.8,280
6,8,5,1.6,150
5,8,15,0.5333333333333333,277
5,8,5,1.6,89
5,8,10,0.8,144
8,8,15,0.5333333333333333,364
7,8,5,1.6,200
3,8,15,0.5333333333333333,96
10,8,11,0.5409489670984864,398
4,8,10,0.8,144
3,8,10,0.8,77
8,8,5,1.6,170
7,8,8,1.2387953184751088,179
7,8,5,1.6,153
7,8,10,0.7535708439109109,277
6,8,5,1.6,174
4,8,5,1.6,67
2,8,15,0.5333333333333333,39
3,8,6,1.387962857339997,74
5,8,5,1.6,113
6,8,10,0.8,196
2,8,15,0.5333333333333333,38
4,8,13,0.612118607327312,165
7,8,8,0.9846214817294932,197
5,8,15,0.5333333333333333,277
3,8,6,1.2944482882776833,74
6,8,15,0.5333333333333333,304
8,8,5,1.6,158
6,8,5,1.6,111
8,8,13,0.5934309918299232,379
7,8,13,0.6282921990556984,343
3,8,7,1.2242417065993267,103
5,8,14,0.5445203262484364,217
8,8,15,0.5333333333333333,358
6,8,5,1.6,168
8,8,15,0.5333333333333333,362
7,8,5,1.6,175
8,8,8,1.1184947282909423,207
9,8,7,1.134061873434203,280
6,8,5,1.6,111
3,8,9,0.95058416952789,78
7,8,5,1.6,108
6,8,9,0.90247659709296,220
5,8,5,1.6,113
7,8,5,1.6,136
8,8,11,0.7401025035083062,285
7,8,13,0.6325778730233369,343
7,8,15,0.5333333333333333,294
5,8,15,0.5333333333333333,273
7,8,15,0.5333333333333333,295
9,8,10,0.7848202233985888,389
9,8,6,1.407445830533996,239
8,8,15,0.5333333333333333,364
5,8,5,1.6,91
4,8,5,1.6,71
7,8,15,0.5333333333333333,297
8,8,15,0.5333333333333333,363
6,8,5,1.6,147
6,8,5,1.6,146
5,8,5,1.6,146
6,8,15,0.5333333333333333,312
3,8,11,0.7327357279537703,100
6,8,5,1.6,89
3,8,7,1.168431597819312,102
7,8,9,0.9264011576879508,282
3,8,6,1.3827925417292906,103
7,8,10,0.8,251
3,8,6,1.3249294701448573,103
6,8,5,1.6,136
5,8,15,0.5333333333333333,242
4,8,5,1.6,86
7,8,10,0.7833034843992317,342
5,8,15,0.5333333333333333,268
2,8,9,0.9318518525835497,30
6,8,15,0.5333333333333333,244
8,8,13,0.6064053573372545,360
8,8,14,0.581923912038148,360
5,8,12,0.7610787907313834,178
8,8,12,0.6682273847871544,358
5,8,5,1.6,147
8,8,8,1.0137587641869996,278
7,8,15,0.5333333333333333,259
7,8,12,0.6907593841223394,343
3,8,10,0.8,77
7,8,6,1.3619612389449436,199
5,8,15,0.5333333333333333,269
2,8,15,0.5333333333333333,38
8,8,5,1.6,187
6,8,15,0.5333333333333333,311
5,8,5,1.6,110
7,8,15,0.5333333333333333,337
2,8,12,0.6769180068213894,35
6,8,5,1.6,163
4,8,10,0.8,144
8,8,10,0.8,359
5,8,10,0.8,231
3,8,15,0.5333333333333333,90
6,8,5,1.6,134
6,8,5,1.4400567749593276,163
8,8,10,0.8,233
8,8,10,0.8,308
8,8,5,1.6,124
8,8,5,1.6,155
4,8,10,0.8,144
5,8,5,1.6,105
7,8,11,0.7423444758627726,165
7,8,5,1.6,163
5,8,10,0.8,149
2,8,10,0.8,32
5,8,15,0.5333333333333333,270
6,8,13,0.6011376579383381,251
5,8,13,0.5873281493773966,216
4,8,5,1.6,59
8,8,11,0.7018824663194442,359
6,8,5,1.6,164
7,8,10,0.8,282
5,8,11,0.7185055425359428,231
8,8,10,0.8,359
5,8,5,1.597067470101798,121
8,8,15,0.5333333333333333,263
5,8,12,0.680370498412122,219
4,8,5,1.6,87
6,8,14,0.5636811252093135,310
6,8,15,0.5333333333333333,308
6,8,5,1.6,90
7,8,12,0.6433658242262996,343
8,8,5,1.6,122
4,8,9,0.802574610883423,119
6,8,5,1.6,134
5,8,5,1.6,132
8,8,15,0.5333333333333333,359
6,8,15,0.5333333333333333,304
3,8,10,0.8,79
8,8,7,1.215221688091101,238
6,8,15,0.5333333333333333,265
7,8,15,0.5333333333333333,262
6,8,12,0.6879956766475017,251
5,8,12,0.650270776544127,219
7,8,5,1.6,162
9,8,5,1.6,184
7,8,15,0.5333333333333333,297
4,8,5,1.6,68
2,8,15,0.5333333333333333,38
4,8,10,0.8,144
6,8,7,1.198604545810763,171
7,8,15,0.5333333333333333,279
7,8,10,0.8,341
6,8,11,0.7108697816810505,214
7,8,15,0.5333333333333333,297
5,8,5,1.6,147
7,8,10,0.8,282
7,8,7,1.1861847548467126,199
3,8,15,0.5333333333333333,117
6,8,9,0.9179620213650272,172
3,8,10,0.8,76
3,8,15,0.5333333333333333,93
6,8,5,1.6,122
8,8,6,1.423510437831031,231
6,8,5,1.6,173
5,8,11,0.7295101637971173,173
8,8,10,0.8,234
7,8,5,1.6,124
6,8,11,0.7046840532093844,214
5,8,7,1.1369984426352577,144
3,8,10,0.8,79
5,8,11,0.7428404314880619,165
4,8,5,1.6,73
6,8,15,0.5333333333333333,318
6,8,15,0.5333333333333333,313
6,8,15,0.5333333333333333,266
6,8,5,1.6,148
7,8,5,1.6,151
8,8,10,0.7508063324976962,360
2,8,15,0.5333333333333333,38
7,8,15,0.5333333333333333,295
8,8,5,1.6,152
9,8,10,0.7935488629623053,297
7,8,10,0.755119211646873,211
8,8,10,0.8,284
5,8,12,0.6714876709970174,162
6,8,11,0.7203398470429939,310
10,8,10,0.8,308
6,8,15,0.5333333333333333,306
5,8,5,1.6,148
6,8,5,1.4981842003876815,163
6,8,15,0.5333333333333333,251
7,8,14,0.5829603780923406,342
6,8,15,0.5333333333333333,306
3,8,12,0.6778168302032287,119
6,8,15,0.5333333333333333,323
2,8,15,0.5333333333333333,38
4,8,10,0.8,144
4,8,15,0.5333333333333333,163
7,8,7,1.1971689218842398,198
8,8,12,0.6835064793026188,251
7,8,10,0.8,341
8,8,8,0.9875896808071123,213
5,8,5,1.6,149
5,8,11,0.6960600398607044,219
4,8,5,1.4917167341778517,72
5,8,5,1.6,147
6,8,10,0.8,235
2,8,15,0.5333333333333333,38
7,8,5,1.6,151
3,9,5,1.8,68
7,9,10,0.9,207
4,9,5,1.8,136
6,9,15,0.6,245
2,9,8,1.1987233770864185,49
6,9,5,1.8,143
4,9,5,1.8,136
3,9,5,1.8,68
3,9,15,0.6,117
5,9,5,1.8,96
3,9,10,0.9,90
6,9,15,0.6,251
5,9,5,1.8,78
2,9,7,1.424737404872723,33
3,9,15,0.6,116
6,9,15,0.6,265
6,9,5,1.8,155
5,9,15,0.6,225
7,9,5,1.8,155
3,9,8,1.2417231673505402,76
8,9,12,0.7229115172455577,248
3,9,11,0.8195809077531371,150
4,9,5,1.8,86
6,9,15,0.6,267
4,9,5,1.8,88
5,9,5,1.8,152
6,9,5,1.8,139
6,9,5,1.8,96
3,9,6,1.5872452147437848,71
4,9,5,1.8,106
9,9,10,0.8605403927693738,235
3,9,10,0.9,104
6,9,5,1.8,140
4,9,5,1.8,136
3,9,12,0.7724359486592299,149
3,9,15,0.6,152
4,9,5,1.8,104
5,9,5,1.8,122
6,9,15,0.6,218
4,9,13,0.6773663056299607,169
6,9,5,1.8,127
6,9,15,0.6,265
5,9,15,0.6,227
6,9,5,1.8,153
4,9,5,1.8,136
2,9,10,0.9,51
6,9,15,0.6,244
6,9,5,1.8,152
6,9,15,0.6,251
6,9,5,1.8,114
4,9,5,1.8,93
3,9,12,0.766253400754738,112
4,9,15,0.6,211
3,9,10,0.9,113
4,9,5,1.8,135
2,9,9,0.9098962457926325,38
3,9,15,0.6,117
4,9,5,1.8,96
4,9,14,0.6378329767312454,178
2,9,12,0.7792239306510925,56
2,9,10,0.9,50
5,9,5,1.8,155
4,9,5,1.8,105
2,9,5,1.722970751332464,40
2,9,7,1.2768934724028658,58
5,9,5,1.8,135
6,9,15,0.6,247
6,9,10,0.9,175
6,9,15,0.6,264
5,9,10,0.9,145
5,9,5,1.8,96
2,9,5,1.8,48
6,9,15,0.6,268
4,9,10,0.9,105
6,9,15,0.6,230
6,9,10,0.9,208
8,9,10,0.9,234
4,9,5,1.8,136
5,9,5,1.8,96
5,9,5,1.8,120
3,9,13,0.7008986503912056,149
6,9,14,0.6189510782025726,252
2,9,15,0.6,54
2,9,10,0.9,49
5,9,5,1.8,97
4,9,5,1.8,89
4,9,5,1.8,96
4,9,5,1.8,135
4,9,5,1.8,99
5,9,5,1.8,96
5,9,5,1.8,121
6,9,5,1.8,141
5,9,5,1.8,154
5,9,15,0.6,232
4,9,5,1.8,94
6,9,10,0.9,212
6,9,5,1.8,139
3,9,7,1.2913446047433716,72
6,9,10,0.9,145
4,9,14,0.65426930469774,176
4,9,6,1.6194742910720814,77
5,9,15,0.6,231
6,9,6,1.5550693764930337,169
5,9,5,1.8,114
7,9,6,1.4751234927539758,191
6,9,5,1.8,155
6,9,15,0.6,217
9,9,10,0.9,234
4,9,14,0.6149287938537593,175
8,9,10,0.9,245
5,9,5,1.8,154
3,9,5,1.8,60
6,9,5,1.8,154
4,9,6,1.5590023977686052,91
2,9,10,0.9,50
5,9,15,0.6,229
6,9,15,0.6,269
3,9,9,1.0357239135912126,73
5,9,5,1.8,116
4,9,5,1.8,96
11,9,10,0.9,249
5,9,15,0.6,224
3,9,10,0.9,114
2,9,9,0.9354841302316553,22
5,9,5,1.8,96
2,9,10,0.8775744952246998,57
5,9,10,0.9,211
3,9,7,1.2888492925026336,76
6,9,15,0.6,265
7,9,5,1.8,155
3,9,10,0.9,115
5,9,5,1.8,96
5,9,5,1.8,137
2,9,10,0.9,37
7,9,10,0.9,207
2,9,7,1.3267927949917175,49
4,9,5,1.8,95
3,9,10,0.9,113
5,9,5,1.8,155
4,9,10,0.8486746422452032,212
5,9,5,1.8,115
4,9,12,0.7788809635446159,205
7,9,10,0.9,244
3,9,15,0.6,111
5,9,5,1.8,135
5,9,11,0.808886632763442,175
3,9,8,1.2058874673912596,105
9,9,10,0.9,246
5,9,5,1.8,97
7,9,6,1.5162386959524508,212
4,9,7,1.3855421631378035,103
3,9,5,1.8,60
2,9,13,0.695625750879621,54
4,9,5,1.8,91
6,9,15,0.6,270
4,9,10,0.9,147
6,9,5,1.8,144
3,9,14,0.6073202344669614,111
5,9,5,1.8,96
7,9,10,0.9,207
5,9,5,1.8,137
4,9,10,0.9,104
2,9,9,0.9548390713383935,48
5,9,5,1.8,117
5,9,5,1.8,152
6,9,10,0.9,207
3,9,5,1.8,60
6,9,15,0.6,249
2,9,5,1.8,47
2,9,6,1.464754916896533,40
6,9,14,0.6378968657440984,220
3,9,10,0.9,92
6,9,15,0.6,229
4,9,7,1.2759901039506003,113
8,9,10,0.9,245
3,9,13,0.6787253095233325,149
4,9,8,1.1148994311914722,159
7,9,10,0.9,207
3,9,15,0.6,116
4,9,5,1.8,110
5,9,5,1.8,116
5,9,10,0.9,174
2,9,10,0.9,22
3,9,9,0.9160865412600725,74
6,9,5,1.8,160
5,9,5,1.8,111
7,9,13,0.7152979941479045,220
6,9,6,1.5116825544237629,157
5,9,15,0.6,224
6,9,5,1.8,113
3,9,10,0.9,114
3,9,15,0.6,116
4,9,5,1.8,83
6,9,15,0.6,270
5,9,10,0.8834196066874231,175
5,9,5,1.8,116
5,9,15,0.6,215
6,9,15,0.6,248
4,9,5,1.8,109
5,9,5,1.8,135
5,9,15,0.6,229
11,9,10,0.9,250
6,9,15,0.6,250
3,9,7,1.3385803400851424,76
6,9,15,0.6,248
6,9,5,1.8,155
6,9,5,1.8,144
6,9,15,0.6,248
2,9,6,1.601626026210078,59
6,9,15,0.6,270
3,9,10,0.9,104
5,9,5,1.8,136
3,9,10,0.9,74
4,9,5,1.7349770548756918,155
7,9,5,1.7954170403817917,156
4,9,14,0.6521685747658462,176
6,9,15,0.6,270
4,9,5,1.8,135
3,9,10,0.9,114
5,9,5,1.8,96
6,9,15,0.6,270
3,9,8,1.1019965146529946,74
4,9,5,1.8,99
6,9,7,1.3832769806040721,126
3,9,10,0.9,104
6,9,5,1.8,128
3,9,14,0.6274460512193264,116
5,9,5,1.8,137
9,9,11,0.8203199872233882,248
4,9,5,1.8,99
7,9,5,1.6998732718820795,144
6,9,15,0.5763474657225351,271
6,9,15,0.6,228
4,9,5,1.6285644672523905,77
5,9,5,1.8,100
8,9,7,1.3042283664517746,209
5,9,15,0.6,228
4,9,7,1.2676078917636289,92
4,9,15,0.6,177
6,9,5,1.8,144
5,9,6,1.5510781023197264,144
7,9,10,0.9,207
5,9,10,0.9,174
6,9,5,1.8,159
5,9,5,1.8,119
3,9,10,0.9,113
5,9,5,1.8,140
6,9,5,1.8,158
4,9,12,0.7441759731979944,204
3,9,10,0.9,91
5,9,15,0.6,220
5,9,15,0.6,229
5,9,5,1.8,124
4,9,5,1.8,88
2,9,8,1.1403254431524792,27
5,9,15,0.6,232
7,9,11,0.8392278064820784,208
3,9,15,0.6,116
6,9,10,0.9,175
5,9,15,0.6,224
7,9,6,1.5375266790435314,192
5,9,5,1.8,118
8,9,8,1.1722756844976447,209
3,9,10,0.9,113
6,9,15,0.6,247
6,9,11,0.8258149918672923,233
4,9,5,1.8,96
2,9,5,1.6927836832790355,59
9,9,10,0.9,234
6,9,5,1.8,139
4,9,9,1.0567649244917137,204
4,9,5,1.8,127
6,9,15,0.6,270
4,9,13,0.6769475231125177,175
5,9,5,1.8,116
5,9,15,0.6,224
5,9,5,1.8,140
8,9,10,0.9,234
2,9,10,0.9,49
6,9,15,0.6,269
3,9,15,0.6,117
5,9,5,1.8,136
5,9,5,1.8,136
6,9,15,0.6,268
5,9,5,1.8,111
3,9,7,1.3140131582557302,72
6,9,15,0.6,251
3,9,5,1.8,68
2,9,6,1.5849251122518253,41
6,9,5,1.8,139
7,9,10,0.9,208
6,9,15,0.6,247
5,9,15,0.6,225
3,9,15,0.6,111
7,9,10,0.9,207
5,9,5,1.8,116
4,9,5,1.8,88
4,9,10,0.9,206
6,9,15,0.6,264
6,9,15,0.6,217
2,9,10,0.9,49
3,9,10,0.9,104
6,9,15,0.6,268
7,9,5,1.8,155
9,9,10,0.9,234
4,9,5,1.8,86
9,9,10,0.9,234
6,9,5,1.8,154
4,9,13,0.6751044504771226,204
5,9,15,0.6,229
6,9,15,0.6,269
3,9,14,0.6073760749376405,152
10,9,15,0.07846589414879854,411
5,9,5,1.8,152
6,9,5,1.8,102
6,9,15,0.6,236
6,9,5,1.8,127
6,9,12,0.7662291880869755,245
5,9,5,1.8,120
6,9,5,1.8,102
5,9,12,0.7721456093292081,182
7,9,10,0.9,207
2,9,5,1.8,43
7,9,10,0.9,212
4,9,5,1.8,86
8,9,11,0.8337691161633719,221
5,9,15,0.6,228
5,9,10,0.9,206
4,9,5,1.8,96
5,9,5,1.8,113
9,9,10,0.9,234
5,9,5,1.8,143
3,9,10,0.9,113
2,9,10,0.8830847760502797,57
3,9,12,0.7740818049221633,150
4,9,5,1.8,107
5,9,5,1.8,117
3,9,10,0.9,115
3,9,10,0.9,104
5,9,15,0.6,234
3,9,5,1.8,69
3,9,11,0.8310136182326742,114
5,9,15,0.6,227
5,9,5,1.8,116
5,9,5,1.8,128
4,9,5,1.8,99
7,9,10,0.9,207
8,9,10,0.9,210
6,9,5,1.8,102
4,9,15,0.6,176
5,9,15,0.6,224
6,9,5,1.8,141
5,9,5,1.8,112
6,9,10,0.9,144
6,9,5,1.8,139
6,9,15,0.6,266
7,9,5,1.8,155
5,9,9,0.9292735615421267,125
6,9,15,0.6,229
5,9,5,1.8,119
5,9,5,1.8,98
4,9,7,1.3333701163612952,160
5,9,5,1.8,135
6,9,15,0.6,236
4,9,6,1.5170087585060743,126
2,9,7,1.2872753054095165,30
3,9,11,0.839842581989899,116
4,9,5,1.8,99
6,9,15,0.6,247
7,9,12,0.7254085794256804,219
2,9,10,0.9,40
3,9,15,0.6,116
5,9,15,0.6,228
4,9,15,0.6,176
5,9,5,1.8,136
3,9,5,1.8,68
7,9,10,0.9,182
4,9,12,0.7439816504151371,171
3,9,11,0.7800061644357912,150
4,9,5,1.8,125
4,9,10,0.9,104
4,9,5,1.8,99
2,9,8,1.0981341099959852,38
3,9,15,0.6,149
6,9,12,0.7558479158226513,231
4,9,5,1.8,91
6,9,5,1.8,113
4,9,5,1.8,86
2,9,14,0.642748662870454,54
4,9,10,0.9,114
4,9,5,1.8,135
6,9,5,1.8,124
5,9,12,0.7321053949539258,180
8,9,5,1.7912062373227347,212
8,9,15,0.24077936439679565,367
6,9,7,1.3340595209537598,212
3,9,15,0.6,117
5,9,13,0.7051880793627542,205
6,9,9,0.9298827979122299,124
8,9,10,0.8764264508534938,221
5,9,5,1.8,96
2,9,10,0.9,39
5,9,5,1.8,103
3,9,15,0.6,112
6,9,5,1.8,124
5,9,5,1.8,115
3,9,10,0.8497552253222791,149
4,9,15,0.6,176
6,9,5,1.8,156
4,9,5,1.8,89
6,9,15,0.6,236
2,9,10,0.9,48
5,9,10,0.8844086149045582,233
5,9,15,0.6,214
4,9,10,0.9,104
5,9,5,1.683872211371477,144
4,9,5,1.8,136
5,9,5,1.8,136
4,9,6,1.4944948267114746,76
4,9,14,0.6555524658760463,178
4,9,5,1.8,135
6,9,10,0.8684449968181582,233
6,9,15,0.6,249
3,9,10,0.9,115
3,9,5,1.8,68
3,9,10,0.9,74
7,9,10,0.9,182
5,9,5,1.8,118
9,9,15,0.1102026570829811,402
6,9,10,0.9,206
3,9,5,1.8,68
3,9,15,0.6,149
6,9,15,0.6,269
5,9,15,0.6,223
8,9,9,0.9217212697627819,208
6,9,15,0.6,228
9,9,15,0.16379622170063962,388
4,9,15,0.6,177
6,9,15,0.6,247
5,9,15,0.6,234
5,9,5,1.8,141
6,9,5,1.8,144
5,9,5,1.8,135
6,9,5,1.8,128
5,9,5,1.8,152
3,9,15,0.6,116
6,9,15,0.6,236
3,9,10,0.9,113
6,9,10,0.8783404773062473,244
4,9,5,1.8,108
5,9,5,1.8,111
4,9,5,1.8,89
5,9,15,0.6,228
5,9,15,0.6,231
5,9,15,0.6,234
3,9,15,0.6,117
2,9,8,1.2113414932922666,58
5,9,5,1.8,101
7,9,14,0.6037051308791826,236
4,9,14,0.6120327574237447,176
5,9,10,0.8601094488367346,175
5,9,5,1.8,135
3,9,7,1.4052461227293687,71
6,9,15,0.6,248
5,9,5,1.8,97
5,9,5,1.8,135
6,9,5,1.8,140
3,9,12,0.7734837219379633,150
6,9,5,1.8,155
4,9,5,1.8,89
7,9,10,0.9,207
4,9,5,1.8,99
6,9,5,1.8,140
4,9,15,0.6,176
8,9,8,1.140198279826247,209
5,9,5,1.8,96
4,9,5,1.8,127
8,9,10,0.9,212
3,9,10,0.9,104
6,9,5,1.8,155
3,9,5,1.8,68
4,9,15,0.6,177
5,9,5,1.8,102
4,9,7,1.3430500708032314,105
5,9,5,1.8,96
2,9,5,1.6836749111452602,44
4,9,5,1.8,125
5,9,5,1.8,79
8,9,10,0.9,234
6,9,5,1.8,139
3,9,9,1.0471714853265206,105
4,9,13,0.7173244609955283,147
5,9,5,1.8,152
5,9,5,1.8,122
3,9,5,1.8,60
4,9,13,0.6975570192674084,170
7,9,6,1.5961258131179408,144
5,9,5,1.8,78
7,9,14,0.6090536864764365,236
4,9,15,0.6,214
4,9,8,1.1124454170118176,160
5,9,5,1.8,122
5,9,5,1.8,143
5,9,12,0.7559321845668053,175
7,9,5,1.8,155
7,9,5,1.6459950292943486,144
3,9,10,0.9,113
5,9,5,1.8,117
4,9,5,1.8,99
2,9,11,0.8120331650656337,50
4,9,5,1.8,99
7,9,5,1.8,155
6,9,15,0.6,270
2,9,6,1.5627618135590766,40
3,9,15,0.6,117
4,9,15,0.6,211
6,9,15,0.6,217
6,9,15,0.6,269
4,9,12,0.7756063093190256,212
3,9,9,1.0185558475380674,75
6,9,15,0.6,229
5,9,9,1.000727657457955,125
6,9,5,1.8,139
6,9,14,0.6171260568267944,244
2,9,12,0.7406491415996904,52
2,9,5,1.8,42
2,9,5,1.8,45
8,9,10,0.9,208
2,9,7,1.3930208745449084,59
4,9,15,0.6,176
8,9,10,0.9,211
6,9,5,1.8,139
3,9,14,0.6124718577151176,111
2,9,14,0.6445029602886266,55
5,9,5,1.8,96
4,9,5,1.8,91
6,9,15,0.6,251
4,9,14,0.6144564643730284,177
3,9,11,0.7917359813446501,116
6,9,15,0.6,245
4,9,5,1.8,107
4,9,5,1.8,64
3,9,10,0.9,74
4,9,5,1.8,89
6,9,15,0.6,247
3,9,5,1.7730237691145898,70
5,9,5,1.8,96
4,9,5,1.8,86
4,9,5,1.8,100
5,9,15,0.6,222
6,9,10,0.8909736138321811,144
3,9,10,0.8718297852631745,149
7,9,10,0.9,209
3,9,12,0.7331250657913714,156
5,9,15,0.6,224
2,9,14,0.6531449368342157,54
5,9,11,0.8077877856678494,175
3,9,15,0.6,117
3,9,15,0.6,116
3,9,13,0.6950255915131063,149
4,9,7,1.3474572876075845,157
5,9,5,1.8,128
5,9,15,0.6,229
5,9,5,1.8,96
4,9,5,1.8,102
4,9,5,1.8,91
4,9,5,1.8,90
5,9,5,1.8,96
3,9,15,0.6,149
1,9,10,0.9,18
7,9,11,0.7818406783037525,221
5,9,5,1.8,135
4,9,5,1.8,96
5,9,5,1.8,117
2,9,9,0.9005276468064001,58
4,9,5,1.8,96
5,9,5,1.8,96
2,9,10,0.9,42
5,9,5,1.8,144
4,9,5,1.8,135
3,9,12,0.7701048782960004,156
5,9,5,1.8,80
5,9,5,1.8,117
6,9,5,1.8,140
5,9,15,0.6,210
5,9,10,0.9,206
2,9,10,0.9,51
5,9,6,1.5860566212989542,160
5,9,5,1.8,135
4,9,5,1.8,88
4,9,5,1.8,96
8,9,5,1.6918118501664525,211
5,9,5,1.8,155
5,9,15,0.6,227
2,9,5,1.8,42
4,9,5,1.8,135
3,9,15,0.6,116
8,9,8,1.174079513979124,209
6,9,13,0.7165674303811037,215
4,9,5,1.8,125
5,9,5,1.8,80
5,9,5,1.8,102
5,9,5,1.8,155
6,9,5,1.8,128
5,9,6,1.4431037340432402,160
3,9,15,0.6,117
6,9,5,1.8,152
6,9,15,0.6,218
5,9,5,1.8,96
4,9,10,0.9,105
5,9,5,1.8,98
3,9,10,0.9,91
5,9,5,1.8,143
5,9,5,1.8,101
6,9,5,1.8,140
4,9,11,0.7803531657309298,174
3,9,5,1.8,68
6,9,5,1.8,139
6,9,13,0.7176284721619666,245
5,9,10,0.9,174
3,9,14,0.6561042783851719,116
7,9,8,1.153689231396155,203
6,9,10,0.8866571087864804,244
3,9,10,0.9,104
7,9,10,0.9,207
3,9,15,0.6,117
6,9,10,0.9,207
3,9,10,0.9,115
3,9,5,1.8,60
8,9,10,0.878110363438892,221
4,9,5,1.8,90
4,9,9,0.9590075758750372,172
5,9,5,1.8,119
6,9,5,1.8,127
2,9,10,0.9,43
5,9,5,1.8,144
5,9,10,0.9,145
5,9,5,1.8,96
5,9,10,0.9,212
6,9,15,0.6,267
9,9,10,0.9,246
2,9,5,1.8,46
5,9,5,1.8,119
5,9,5,1.8,152
5,9,5,1.8,121
4,9,5,1.8,103
6,9,15,0.6,244
3,9,15,0.6,117
4,9,10,0.9,105
3,9,10,0.9,113
4,9,5,1.8,135
4,9,5,1.8,126
5,9,12,0.7701936658886711,175
4,9,10,0.9,115
